date,subregion1_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients
10/14/2020,New York,1630698,81.935021,84,32556,6,2479,1376065,7853
10/14/2020,New York,475671,79.589216,33,16333,5,888,334856,2438
10/14/2020,Florida,40276,74.925,3,1092,0,10,16255,86
10/14/2020,Florida,186704,76.175,32,3356,2,149,58046,440
10/14/2020,Florida,41275,77.055556,8,1659,1,35,21379,189
10/14/2020,Florida,2713295,80.555136,542,176307,12,3485,1753282,8187
10/14/2020,Florida,937933,75.768263,176,32466,4,494,504782,1256
10/14/2020,Florida,685368,77.266667,105,21576,9,563,280529,2713
10/14/2020,Florida,1426736,77.533083,158,44869,3,720,601639,2034
10/14/2020,Florida,537868,77.039048,91,11688,3,296,193693,957
10/14/2020,Florida,353339,75.448148,47,10321,5,330,112728,1054
10/14/2020,Florida,181522,78.725,28,3320,1,150,67429,418
10/14/2020,Florida,15448,73.433333,16,1061,0,25,14108,62
10/14/2020,Florida,14428,77.666667,4,659,1,14,10079,37
10/14/2020,Florida,32050,76.55,11,1219,0,10,18098,62
10/14/2020,Florida,8602,77.2,1,1251,0,15,4557,24
10/14/2020,Florida,37241,77.977778,1,1607,0,27,20747,125
10/14/2020,Florida,1934516,79.300597,225,80181,6,1484,1073671,6126
10/14/2020,Florida,17900,77.36,7,539,0,17,8356,40
10/14/2020,Florida,76483,79.424,23,1992,1,24,24498,137
10/14/2020,Florida,103852,77.426087,10,2414,1,100,44256,265
10/14/2020,Florida,16105,76.5,7,919,0,15,8021,55
10/14/2020,Florida,243693,80.342424,47,5853,2,77,101436,325
10/14/2020,Florida,19427,74.5,8,813,0,10,10282,30
10/14/2020,Florida,145415,75.062963,5,2987,0,124,51801,312
10/14/2020,Florida,345432,77.764706,35,8152,3,211,154857,722
10/14/2020,Florida,27142,76.2,7,1195,1,11,13879,73
10/14/2020,Florida,313249,75.153731,98,12866,3,264,143048,889
10/14/2020,Florida,41018,78.316667,9,2140,1,43,16538,204
10/14/2020,Florida,740000,78.6875,120,21575,2,485,272453,1555
10/14/2020,Florida,13580,74.55,4,597,1,6,1931,51
10/14/2020,Florida,1470344,80.354355,156,48374,9,1465,726295,4167
10/14/2020,New York,2295808,81.48371,159,74101,20,5964,1417797,17293
10/14/2020,Florida,212228,77.186207,42,5586,3,111,96142,422
10/14/2020,Florida,124995,76.058333,16,2706,0,77,38349,272
10/14/2020,Florida,462801,79.789873,40,10044,2,231,171732,749
10/14/2020,Florida,587769,77.314815,77,10174,10,331,179591,959
10/14/2020,Florida,159701,81.606452,15,5120,0,151,58099,413
10/14/2020,Florida,27154,79.533333,24,1503,0,11,14164,139
10/14/2020,Florida,48289,74.727273,14,3003,1,83,28544,172
10/14/2020,Florida,21781,76.075,2,1408,0,14,9962,57
10/13/2020,Florida,17900,77.36,3,532,0,17,8329,40
10/13/2020,Florida,181522,78.725,19,3292,1,149,67188,417
10/13/2020,Florida,8602,77.2,2,1250,1,15,4551,24
10/13/2020,Florida,68021,78.136364,27,2150,0,29,19629,116
10/13/2020,Florida,212228,77.186207,24,5544,2,111,95671,419
10/13/2020,New York,475671,79.589216,45,16300,5,888,331835,2433
10/13/2020,Florida,109999,79.005263,8,1915,1,33,37524,161
10/13/2020,Florida,82925,78.216667,16,2304,0,50,39781,159
10/13/2020,Florida,154241,79.677778,8,3459,1,119,64420,333
10/13/2020,Florida,419680,80.290123,58,8767,3,290,198315,758
10/13/2020,Florida,15448,73.433333,4,1045,1,25,14084,62
10/13/2020,Florida,243693,80.342424,55,5806,7,77,101055,323
10/13/2020,Florida,103852,77.426087,23,2404,2,100,44109,264
10/13/2020,New York,2594676,80.061236,225,70847,18,5645,1530765,15872
10/13/2020,Florida,45993,75.622222,3,2978,1,50,31312,233
10/13/2020,Florida,462801,79.789873,38,10004,3,231,171014,747
10/13/2020,Florida,27142,76.2,5,1188,0,11,13815,72
10/13/2020,Florida,525141,76.321239,51,9981,5,219,186934,991
10/13/2020,New York,1440625,78.238413,91,54261,9,3958,906538,12074
10/13/2020,Florida,14364,75.1,1,888,1,9,8882,36
10/13/2020,Florida,41275,77.055556,7,1651,0,34,21318,188
10/13/2020,Florida,353339,75.448148,54,10274,6,326,112041,1049
10/13/2020,Florida,124995,76.058333,23,2690,2,77,38118,272
10/13/2020,Florida,37241,77.977778,1,1606,0,27,20679,125
10/13/2020,Florida,266309,77.945238,70,9227,1,70,164085,511
10/13/2020,Florida,353623,79.132353,38,13472,7,174,150285,797
10/13/2020,New York,1630698,81.935021,100,32472,3,2479,1362632,7847
10/13/2020,Florida,1355921,78.435979,156,40590,2,520,581980,1611
10/13/2020,Florida,19427,74.5,4,805,0,10,10274,30
10/13/2020,Florida,41018,78.316667,6,2131,3,43,16496,203
10/13/2020,Florida,740000,78.6875,55,21455,4,484,271313,1553
10/13/2020,Florida,290965,77.575439,58,11536,1,93,171439,296
10/13/2020,Florida,2713295,80.555136,443,175765,12,3465,1745870,8175
10/13/2020,Florida,14428,77.666667,1,655,0,14,10063,36
10/13/2020,Florida,203478,78.015789,40,5508,5,124,65814,319
10/13/2020,Florida,40276,74.925,7,1089,0,10,16206,86
10/13/2020,Florida,11724,75.375,2,675,0,4,7398,9
10/13/2020,Florida,21781,76.075,4,1406,2,14,9932,57
10/13/2020,Florida,174049,77.245833,32,5623,3,82,54523,350
10/13/2020,Florida,345432,77.764706,38,8117,4,209,154242,719
10/13/2020,Florida,13580,74.55,1,593,0,6,1925,50
10/13/2020,Florida,313163,77.727907,26,8428,3,309,121848,783
10/13/2020,Florida,537868,77.039048,66,11597,5,294,193065,954
10/13/2020,Florida,28254,75.95,17,1643,2,16,16271,80
10/13/2020,Florida,385506,78.997297,37,12262,1,307,232670,877
10/13/2020,Florida,18474,76.14,4,1048,0,24,11227,54
10/13/2020,Florida,69999,74.754545,14,4025,3,66,33328,231
10/13/2020,Florida,1470344,80.354355,166,48218,8,1461,722793,4158
10/13/2020,Florida,1426736,77.533083,181,44711,9,719,599054,2031
10/13/2020,Florida,587769,77.314815,82,10097,18,329,178748,949
10/13/2020,Florida,16105,76.5,1,912,0,15,7975,55
10/13/2020,Florida,1934516,79.300597,267,79956,17,1481,1068988,6120
10/13/2020,Florida,145415,75.062963,21,2982,3,121,51611,312
10/13/2020,Florida,14165,76.5,1,606,0,9,7581,37
10/13/2020,Florida,313249,75.153731,39,12768,2,264,142659,886
10/13/2020,Florida,24546,74.083333,3,1118,0,24,9446,71
10/13/2020,Florida,685368,77.266667,79,21471,10,561,279182,2704
10/13/2020,Florida,44124,75.742857,14,2861,2,75,24454,155
10/13/2020,Florida,16615,76.4,6,859,0,11,9287,56
10/13/2020,Florida,159701,81.606452,13,5105,0,151,57931,413
10/13/2020,Florida,184736,75.825641,19,6372,2,122,41777,377
10/13/2020,Florida,372678,81.591525,52,13308,5,239,155264,969
10/13/2020,Florida,937933,75.768263,184,32290,2,491,503393,1252
10/13/2020,Florida,48289,74.727273,11,2989,2,82,28521,171
10/13/2020,Florida,73384,74.51875,17,2222,3,46,37244,249
10/13/2020,Florida,186704,76.175,16,3324,1,149,57825,438
10/13/2020,Florida,32050,76.55,8,1208,0,10,18046,62
10/13/2020,Florida,76483,79.424,8,1969,2,24,24424,136
10/13/2020,Florida,968341,77.648598,138,23504,14,787,441533,2480
10/13/2020,New York,2295808,81.48371,127,73942,15,5963,1402161,17273
10/13/2020,Florida,27154,79.533333,19,1479,0,11,14097,139
10/12/2020,Florida,27154,79.533333,3,1460,0,11,13986,139
10/12/2020,Florida,419680,80.290123,52,8709,4,286,197227,755
10/12/2020,Florida,14428,77.666667,1,654,0,14,9972,36
10/12/2020,Florida,24546,74.083333,2,1115,0,24,9419,71
10/12/2020,Florida,968341,77.648598,152,23366,9,783,438823,2466
10/12/2020,Florida,154241,79.677778,9,3451,0,119,64090,332
10/12/2020,Florida,184736,75.825641,45,6353,0,122,41499,375
10/12/2020,Florida,124995,76.058333,22,2667,1,77,37907,270
10/12/2020,Florida,2713295,80.555136,485,175322,11,3445,1737079,8163
10/12/2020,Florida,17900,77.36,1,529,0,17,8305,40
10/12/2020,Florida,313163,77.727907,20,8402,1,304,121106,780
10/12/2020,Florida,385506,78.997297,58,12225,2,303,231677,876
10/12/2020,Florida,1426736,77.533083,199,44530,6,709,595427,2022
10/12/2020,Florida,28254,75.95,3,1626,0,16,16197,78
10/12/2020,Florida,462801,79.789873,35,9966,1,231,170333,744
10/12/2020,New York,2295808,81.48371,116,73815,13,5962,1389112,17258
10/12/2020,Florida,48289,74.727273,10,2978,2,82,28420,169
10/12/2020,Florida,45993,75.622222,6,2975,0,50,31095,232
10/12/2020,Florida,19427,74.5,6,801,0,10,10228,30
10/12/2020,Florida,290965,77.575439,40,11478,3,92,169938,295
10/12/2020,Florida,73384,74.51875,5,2205,0,45,37092,246
10/12/2020,Florida,145415,75.062963,7,2961,0,118,51388,309
10/12/2020,New York,2594676,80.061236,223,70622,29,5642,1517790,15854
10/12/2020,New York,475671,79.589216,37,16255,0,888,329619,2428
10/12/2020,Florida,76483,79.424,14,1961,1,24,24207,134
10/12/2020,Florida,203478,78.015789,36,5468,0,122,65579,314
10/12/2020,Florida,243693,80.342424,28,5751,4,76,100513,316
10/12/2020,Florida,82925,78.216667,16,2288,2,50,39591,159
10/12/2020,Florida,937933,75.768263,112,32106,5,487,500922,1250
10/12/2020,Florida,181522,78.725,12,3273,1,149,66759,416
10/12/2020,Florida,27142,76.2,3,1183,0,11,13750,72
10/12/2020,Florida,16615,76.4,3,853,1,11,9261,56
10/12/2020,Florida,266309,77.945238,72,9157,4,69,163225,510
10/12/2020,Florida,1470344,80.354355,134,48052,10,1449,719270,4150
10/12/2020,Florida,8602,77.2,2,1248,1,15,4531,23
10/12/2020,Florida,13580,74.55,1,592,0,5,1911,50
10/12/2020,Florida,159701,81.606452,17,5092,0,148,57513,413
10/12/2020,Florida,372678,81.591525,67,13256,3,237,154611,964
10/12/2020,Florida,1934516,79.300597,178,79689,8,1469,1064973,6103
10/12/2020,Florida,587769,77.314815,91,10015,9,325,178006,931
10/12/2020,Florida,68021,78.136364,10,2123,1,29,19550,116
10/12/2020,Florida,103852,77.426087,21,2381,3,100,43786,262
10/12/2020,Florida,14364,75.1,2,887,0,9,8858,35
10/12/2020,Florida,15448,73.433333,9,1041,0,25,14055,61
10/12/2020,Florida,345432,77.764706,33,8079,2,206,153283,715
10/12/2020,New York,1440625,78.238413,53,54170,3,3958,900748,12065
10/12/2020,Florida,537868,77.039048,46,11531,4,289,192121,949
10/12/2020,Florida,174049,77.245833,19,5591,1,82,54327,347
10/12/2020,Florida,525141,76.321239,33,9930,3,219,185552,986
10/12/2020,Florida,685368,77.266667,125,21392,17,557,277338,2694
10/12/2020,Florida,186704,76.175,23,3308,6,148,57504,437
10/12/2020,Florida,740000,78.6875,78,21400,6,483,269790,1549
10/12/2020,New York,1630698,81.935021,85,32372,7,2479,1348973,7844
10/12/2020,Florida,14165,76.5,1,605,0,9,7540,37
10/12/2020,Florida,1355921,78.435979,185,40434,3,516,578647,1609
10/12/2020,Florida,41018,78.316667,4,2125,2,43,16397,200
10/12/2020,Florida,212228,77.186207,30,5520,0,111,95129,417
10/12/2020,Florida,69999,74.754545,21,4011,1,64,33040,228
10/12/2020,Florida,32050,76.55,1,1200,0,10,17917,62
10/12/2020,Florida,313249,75.153731,24,12729,0,262,142345,884
10/12/2020,Florida,109999,79.005263,8,1907,0,32,37377,160
10/12/2020,Florida,353623,79.132353,56,13434,4,174,149267,790
10/12/2020,Florida,21781,76.075,4,1402,0,14,9912,55
10/12/2020,Florida,40276,74.925,3,1082,0,10,16132,86
10/12/2020,Florida,353339,75.448148,30,10220,3,324,111391,1043
10/12/2020,Florida,18474,76.14,2,1044,0,24,11186,54
10/12/2020,Florida,41275,77.055556,4,1644,0,33,21123,188
10/12/2020,Florida,44124,75.742857,9,2847,0,74,24273,153
10/11/2020,Florida,103852,77.426087,10,2360,1,99,43639,259
10/11/2020,Florida,203478,78.015789,31,5432,0,122,65333,314
10/11/2020,Florida,537868,77.039048,44,11485,2,286,191153,945
10/11/2020,Florida,11724,75.375,6,673,0,4,7377,9
10/11/2020,Florida,32050,76.55,5,1199,0,10,17871,62
10/11/2020,Florida,186704,76.175,14,3285,3,148,56954,431
10/11/2020,Florida,243693,80.342424,28,5723,1,76,99928,312
10/11/2020,Florida,266309,77.945238,47,9085,5,68,162400,506
10/11/2020,Florida,69999,74.754545,7,3990,4,63,32941,227
10/11/2020,Florida,145415,75.062963,4,2954,0,118,51167,309
10/11/2020,Florida,27142,76.2,2,1180,0,11,13682,72
10/11/2020,Florida,290965,77.575439,65,11438,1,92,169031,292
10/11/2020,Florida,109999,79.005263,15,1899,1,32,37154,160
10/11/2020,Florida,27154,79.533333,2,1457,0,11,13920,139
10/11/2020,New York,1440625,78.238413,38,54117,12,3957,896479,12062
10/11/2020,Florida,44124,75.742857,7,2838,0,73,23983,153
10/11/2020,Florida,937933,75.768263,65,31994,2,483,497978,1245
10/11/2020,Florida,462801,79.789873,23,9931,2,231,169730,743
10/11/2020,Florida,159701,81.606452,3,5075,0,147,57181,413
10/11/2020,Florida,419680,80.290123,44,8657,1,284,196526,751
10/11/2020,New York,475671,79.589216,14,16218,0,887,327892,2428
10/11/2020,New York,2295808,81.48371,85,73699,11,5961,1379300,17245
10/11/2020,Florida,24546,74.083333,3,1113,2,24,9400,71
10/11/2020,Florida,968341,77.648598,57,23214,3,782,436569,2457
10/11/2020,Florida,48289,74.727273,2,2968,1,82,28406,167
10/11/2020,Florida,587769,77.314815,25,9924,2,323,177487,922
10/11/2020,Florida,525141,76.321239,37,9897,2,216,184530,983
10/11/2020,Florida,372678,81.591525,23,13189,1,237,154181,961
10/11/2020,Florida,154241,79.677778,8,3442,0,119,63637,332
10/11/2020,Florida,184736,75.825641,2,6308,1,120,41401,375
10/11/2020,Florida,1934516,79.300597,107,79511,3,1467,1059531,6095
10/11/2020,Florida,82925,78.216667,10,2272,0,50,39365,157
10/11/2020,Florida,353623,79.132353,40,13378,5,174,148571,786
10/11/2020,Florida,37241,77.977778,2,1605,0,27,20549,125
10/11/2020,Florida,76483,79.424,6,1947,0,24,24139,133
10/11/2020,Florida,740000,78.6875,32,21322,1,483,268955,1543
10/11/2020,Florida,21781,76.075,1,1398,0,14,9892,55
10/11/2020,Florida,14428,77.666667,3,653,1,14,9923,36
10/11/2020,Florida,685368,77.266667,40,21267,6,557,275847,2677
10/11/2020,Florida,313163,77.727907,14,8382,0,303,120445,779
10/11/2020,Florida,17900,77.36,1,528,0,16,8276,40
10/11/2020,Florida,1426736,77.533083,120,44331,5,706,592184,2016
10/11/2020,Florida,124995,76.058333,3,2645,1,77,37694,269
10/11/2020,Florida,16615,76.4,2,850,0,11,9232,55
10/11/2020,Florida,18474,76.14,1,1042,0,24,11007,54
10/11/2020,Florida,41018,78.316667,5,2121,0,43,16370,198
10/11/2020,Florida,68021,78.136364,3,2113,0,29,19513,115
10/11/2020,Florida,1355921,78.435979,120,40249,4,514,576853,1606
10/11/2020,Florida,1470344,80.354355,54,47918,3,1446,715720,4140
10/11/2020,Florida,181522,78.725,6,3261,0,149,66554,415
10/11/2020,Florida,45993,75.622222,5,2969,1,50,31002,232
10/11/2020,New York,1630698,81.935021,29,32287,5,2475,1340779,7837
10/11/2020,Florida,73384,74.51875,2,2200,0,44,36905,246
10/11/2020,Florida,28254,75.95,3,1623,0,16,16142,78
10/11/2020,Florida,345432,77.764706,21,8046,3,205,152540,713
10/11/2020,Florida,174049,77.245833,6,5572,0,82,54225,346
10/11/2020,Florida,313249,75.153731,14,12705,4,260,142139,884
10/11/2020,Florida,353339,75.448148,16,10190,4,322,110886,1040
10/11/2020,Florida,16105,76.5,10,911,0,15,7959,55
10/11/2020,New York,2594676,80.061236,115,70399,18,5641,1507934,15825
10/11/2020,Florida,385506,78.997297,31,12167,0,303,230946,874
10/11/2020,Florida,212228,77.186207,19,5490,3,110,94742,417
10/11/2020,Florida,2713295,80.555136,297,174837,16,3439,1729330,8152
10/11/2020,Florida,19427,74.5,3,795,0,10,10226,30
10/10/2020,Florida,243693,80.342424,39,5695,0,76,99518,311
10/10/2020,Florida,41018,78.316667,8,2116,2,42,16356,198
10/10/2020,Florida,419680,80.290123,69,8613,4,280,195864,750
10/10/2020,Florida,740000,78.6875,92,21290,4,481,268310,1542
10/10/2020,Florida,14428,77.666667,6,650,1,14,9919,35
10/10/2020,Florida,2713295,80.555136,715,174540,14,3409,1724229,8136
10/10/2020,Florida,266309,77.945238,88,9038,4,68,161794,501
10/10/2020,Florida,28254,75.95,9,1620,1,15,16096,78
10/10/2020,Florida,353339,75.448148,29,10174,1,317,110609,1036
10/10/2020,Florida,24546,74.083333,7,1110,0,24,9391,69
10/10/2020,Florida,14165,76.5,14,604,0,9,7492,37
10/10/2020,Florida,184736,75.825641,26,6306,4,120,41351,374
10/10/2020,New York,2594676,80.061236,95,70284,18,5639,1497975,15807
10/10/2020,Florida,203478,78.015789,35,5401,0,122,65279,314
10/10/2020,Florida,17900,77.36,3,527,0,16,8249,40
10/10/2020,Florida,19427,74.5,2,792,0,9,10230,30
10/10/2020,Florida,1934516,79.300597,380,79404,25,1455,1055833,6092
10/10/2020,Florida,587769,77.314815,60,9899,1,317,177155,920
10/10/2020,Florida,18474,76.14,5,1041,1,22,11005,54
10/10/2020,Florida,109999,79.005263,15,1884,2,31,37078,159
10/10/2020,Florida,76483,79.424,7,1941,1,24,24093,133
10/10/2020,Florida,181522,78.725,35,3255,2,143,66440,415
10/10/2020,Florida,45993,75.622222,19,2964,0,50,30934,231
10/10/2020,Florida,968341,77.648598,165,23157,14,780,435416,2454
10/10/2020,Florida,103852,77.426087,26,2350,0,97,43518,258
10/10/2020,New York,1630698,81.935021,46,32258,5,2473,1331747,7832
10/10/2020,Florida,21781,76.075,9,1397,3,14,9892,55
10/10/2020,Florida,186704,76.175,27,3271,6,146,56824,428
10/10/2020,Florida,1355921,78.435979,189,40129,5,502,574979,1602
10/10/2020,Florida,685368,77.266667,123,21227,13,552,275051,2671
10/10/2020,Florida,32050,76.55,12,1194,2,10,17850,62
10/10/2020,Florida,8602,77.2,2,1246,1,15,4512,22
10/10/2020,Florida,537868,77.039048,67,11441,10,284,190813,943
10/10/2020,Florida,159701,81.606452,9,5072,3,145,57027,413
10/10/2020,Florida,345432,77.764706,28,8025,7,202,152286,710
10/10/2020,Florida,27154,79.533333,14,1455,0,11,13886,139
10/10/2020,Florida,15448,73.433333,6,1032,0,24,13986,61
10/10/2020,Florida,37241,77.977778,8,1603,0,27,20528,125
10/10/2020,New York,1440625,78.238413,36,54079,3,3955,891790,12050
10/10/2020,Florida,385506,78.997297,105,12136,4,300,230319,874
10/10/2020,Florida,372678,81.591525,52,13166,2,234,153930,960
10/10/2020,Florida,82925,78.216667,13,2262,1,49,39154,157
10/10/2020,Florida,41275,77.055556,5,1640,2,32,21030,188
10/10/2020,Florida,525141,76.321239,80,9860,5,216,183951,981
10/10/2020,Florida,1426736,77.533083,235,44211,4,691,590249,2011
10/10/2020,Florida,290965,77.575439,77,11373,4,90,168488,291
10/10/2020,Florida,937933,75.768263,187,31929,8,474,496332,1243
10/10/2020,Florida,13580,74.55,1,591,0,5,1910,50
10/10/2020,Florida,313249,75.153731,35,12691,5,255,142044,880
10/10/2020,Florida,11724,75.375,5,667,0,4,7369,9
10/10/2020,Florida,69999,74.754545,17,3983,5,62,32885,223
10/10/2020,Florida,353623,79.132353,75,13338,7,172,148222,781
10/10/2020,Florida,145415,75.062963,21,2950,2,115,51092,309
10/10/2020,Florida,73384,74.51875,11,2198,0,43,36863,246
10/10/2020,Florida,212228,77.186207,55,5471,3,110,94403,414
10/10/2020,Florida,174049,77.245833,20,5566,0,82,54186,346
10/10/2020,Florida,27142,76.2,10,1178,0,10,13664,72
10/10/2020,Florida,154241,79.677778,12,3434,0,119,63496,332
10/10/2020,Florida,48289,74.727273,20,2966,0,82,28385,166
10/10/2020,Florida,16615,76.4,1,848,0,11,9225,55
10/10/2020,Florida,313163,77.727907,31,8368,4,298,120154,779
10/10/2020,Florida,1470344,80.354355,202,47864,11,1425,714415,4137
10/10/2020,Florida,462801,79.789873,38,9908,1,231,169384,741
10/10/2020,Florida,124995,76.058333,11,2642,4,76,37640,268
10/10/2020,Florida,44124,75.742857,10,2831,1,73,23953,153
10/10/2020,Florida,40276,74.925,3,1079,0,10,16027,86
10/10/2020,Florida,68021,78.136364,10,2110,2,29,19492,115
10/10/2020,New York,2295808,81.48371,98,73614,6,5960,1369325,17234
10/10/2020,New York,475671,79.589216,36,16204,5,887,325792,2428
10/10/2020,Florida,16105,76.5,6,901,0,15,7957,55
10/9/2020,Florida,14165,76.5,2,590,0,9,7443,37
10/9/2020,Florida,525141,76.321239,34,9780,3,216,182746,976
10/9/2020,Florida,353623,79.132353,17,13263,0,172,147542,774
10/9/2020,Florida,13580,74.55,1,590,0,5,1892,50
10/9/2020,New York,475671,79.589216,31,16168,3,886,322549,2423
10/9/2020,Florida,290965,77.575439,36,11296,0,90,167678,287
10/9/2020,Florida,27142,76.2,1,1168,0,10,13625,72
10/9/2020,Florida,76483,79.424,16,1934,0,24,23974,132
10/9/2020,Florida,28254,75.95,6,1611,1,15,15987,77
10/9/2020,Florida,41275,77.055556,3,1635,1,32,20981,186
10/9/2020,Florida,19427,74.5,4,790,0,9,10224,30
10/9/2020,Florida,15448,73.433333,7,1026,1,24,13968,61
10/9/2020,Florida,1934516,79.300597,139,79024,2,1455,1050006,6067
10/9/2020,Florida,968341,77.648598,83,22992,12,780,433433,2440
10/9/2020,Florida,181522,78.725,10,3220,1,143,66164,413
10/9/2020,Florida,68021,78.136364,19,2100,0,29,19436,113
10/9/2020,Florida,385506,78.997297,21,12031,0,300,229181,870
10/9/2020,New York,1630698,81.935021,74,32212,4,2473,1317876,7827
10/9/2020,Florida,937933,75.768263,98,31742,2,474,494069,1235
