date,subregion1_name,subregion2_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients,latitude,longitude,area_sq_km,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older
3/28/2021,Florida,Okeechobee County,41275,77.055556,5,3723,0,84,48449,402,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
3/28/2021,Florida,Levy County,40276,74.925,5,3076,0,43,33951,201,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
3/28/2021,Florida,Volusia County,537868,77.039048,131,37899,4,711,445584,1990,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
3/28/2021,Florida,Franklin County,11724,75.375,1,1295,0,16,11034,29,29.8,-84.82,2687,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482
3/28/2021,Florida,Martin County,159701,81.606452,9,11305,0,302,156917,740,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
3/28/2021,New York,Bronx County,1440625,78.238413,232,138084,23,5242,2467903,20675,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
3/28/2021,Florida,Broward County,1934516,79.300597,542,213157,11,2624,2788524,9615,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
3/28/2021,Florida,Orange County,1355921,78.435979,225,122991,1,1172,1347630,2630,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
3/28/2021,Florida,Hendry County,41018,78.316667,1,4458,0,77,28475,334,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
3/28/2021,Florida,Lee County,740000,78.6875,162,62297,0,910,576920,2213,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
3/28/2021,Florida,Hamilton County,14364,75.1,1,1587,0,23,14556,80,30.49,-82.95,1345,8358,6006,1526,1580,2452,1700,1742,1918,1789,1108,549
3/28/2021,Florida,Nassau County,82925,78.216667,2,7959,0,122,92227,311,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
3/28/2021,Florida,Sumter County,124995,76.058333,9,8753,2,244,101254,555,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
3/28/2021,Florida,Citrus County,145415,75.062963,12,10280,1,428,114007,678,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
3/28/2021,Florida,Monroe County,76483,79.424,16,6395,0,48,69464,268,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
3/28/2021,Florida,Putnam County,73384,74.51875,3,6019,0,135,76067,530,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
3/28/2021,Florida,Flagler County,109999,79.005263,13,6629,0,96,74187,366,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
3/28/2021,Florida,Hernando County,186704,76.175,30,12323,3,439,139629,984,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
3/28/2021,Florida,Wakulla County,32050,76.55,1,3242,0,55,30599,157,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
3/28/2021,Florida,Indian River County,154241,79.677778,19,11657,2,280,179376,822,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
3/28/2021,Florida,Clay County,212228,77.186207,13,17316,0,325,207829,906,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
3/28/2021,Florida,Santa Rosa County,174049,77.245833,7,17704,1,278,96028,860,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
3/28/2021,Florida,Alachua County,266309,77.945238,9,23288,0,258,447372,1177,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
3/28/2021,Florida,Escambia County,313249,75.153731,8,34781,1,664,270808,2154,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
3/28/2021,Florida,Madison County,18474,76.14,1,2033,0,43,22219,90,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
3/28/2021,New York,Kings County,2594676,80.061236,475,205430,23,7881,4705210,27699,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
3/28/2021,Florida,Collier County,372678,81.591525,61,32308,3,492,324622,1627,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
3/28/2021,Florida,Suwannee County,44124,75.742857,1,5212,0,135,49768,311,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
3/28/2021,Florida,Pinellas County,968341,77.648598,156,71800,3,1543,1051268,4617,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
3/28/2021,Florida,Washington County,24546,74.083333,1,2669,0,49,19448,136,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
3/28/2021,Florida,Highlands County,103852,77.426087,11,7627,1,317,101683,624,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
3/28/2021,Florida,Miami-Dade County,2713295,80.555136,1013,443137,28,5814,5210252,12652,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
3/28/2021,Florida,Charlotte County,181522,78.725,41,11476,1,390,157060,880,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
3/28/2021,Florida,Columbia County,69999,74.754545,3,7828,0,162,73040,459,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
3/28/2021,Florida,DeSoto County,37241,77.977778,7,4060,0,83,42345,289,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
3/27/2021,Florida,Union County,15448,73.433333,1,1772,0,70,20262,82,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
3/27/2021,Florida,Pinellas County,968341,77.648598,198,71644,4,1543,1049968,4614,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
3/27/2021,Florida,Polk County,685368,77.266667,160,60749,2,1237,681799,4857,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
3/27/2021,Florida,Leon County,290965,77.575439,29,30245,0,301,334933,687,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
3/27/2021,Florida,Brevard County,587769,77.314815,92,36941,0,803,394632,2176,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
3/27/2021,Florida,Hardee County,27154,79.533333,2,2894,0,37,25574,221,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
3/27/2021,Florida,Osceola County,353623,79.132353,89,39350,2,481,355623,1371,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
3/27/2021,Florida,Miami-Dade County,2713295,80.555136,1069,442124,21,5797,5195360,12624,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
3/27/2021,Florida,Sumter County,124995,76.058333,18,8744,2,244,101152,553,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
3/27/2021,Florida,Martin County,159701,81.606452,24,11296,1,302,156268,740,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
3/27/2021,Florida,Citrus County,145415,75.062963,15,10268,1,425,113935,677,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
3/27/2021,Florida,Flagler County,109999,79.005263,38,6616,0,96,74110,366,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
3/27/2021,Florida,Broward County,1934516,79.300597,712,212615,12,2623,2782695,9604,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
3/27/2021,Florida,Gadsden County,45993,75.622222,3,5531,0,90,51034,416,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
3/27/2021,Florida,Bradford County,27142,76.2,2,2915,0,53,29660,146,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
3/27/2021,Florida,Lafayette County,8602,77.2,1,1606,0,25,8856,48,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
3/27/2021,New York,Queens County,2295808,81.48371,624,205093,65,7963,4646545,28453,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
3/27/2021,Florida,Indian River County,154241,79.677778,20,11638,1,279,178808,820,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
3/27/2021,Florida,St. Johns County,243693,80.342424,38,21059,0,202,248702,754,29.91,-81.41,2127,118732,124961,26849,31992,22942,28237,33191,35526,33418,21201,10337
3/27/2021,Florida,Columbia County,69999,74.754545,11,7825,0,162,72990,459,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
3/27/2021,Florida,DeSoto County,37241,77.977778,12,4053,0,83,42310,289,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
3/27/2021,Florida,Charlotte County,181522,78.725,34,11435,2,390,156868,879,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
3/27/2021,Florida,Sarasota County,419680,80.290123,98,29090,0,785,417227,1353,27.19,-82.37,1878,199988,219692,31135,36067,35638,34154,40364,56912,72784,67694,44932
3/27/2021,Florida,Lee County,740000,78.6875,176,62135,1,910,575945,2213,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
3/27/2021,Florida,Hernando County,186704,76.175,36,12293,0,439,139443,981,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
3/27/2021,New York,Bronx County,1440625,78.238413,327,137852,52,5234,2460658,20652,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
3/27/2021,Florida,Highlands County,103852,77.426087,16,7616,1,317,101624,623,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
3/27/2021,Florida,Volusia County,537868,77.039048,145,37768,4,711,444398,1986,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
3/27/2021,Florida,Bay County,184736,75.825641,3,19352,1,373,81747,827,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
3/27/2021,Florida,Baker County,28254,75.95,2,3353,0,59,30221,177,30.32,-82.27,1525,14874,13380,3646,3798,3887,3886,3793,3747,2968,1701,828
3/27/2021,Florida,Liberty County,8236,75.85,1,1052,0,16,7069,22,30.23,-84.89,2184,5045,3191,771,891,1256,1284,1266,1117,866,544,241
3/27/2021,Florida,Hillsborough County,1426736,77.533083,408,120651,2,1601,1342385,2982,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
3/27/2021,Florida,Manatee County,385506,78.997297,77,34560,0,633,472208,1465,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
3/27/2021,Florida,Walton County,68021,78.136364,6,7296,1,83,41493,301,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
3/27/2021,Florida,Okaloosa County,203478,78.015789,16,19718,0,348,128557,707,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
3/27/2021,Florida,Palm Beach County,1470344,80.354355,377,130705,9,2635,1715571,6488,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
3/27/2021,Florida,Hendry County,41018,78.316667,1,4457,0,77,28452,334,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
3/27/2021,Florida,Calhoun County,14428,77.666667,2,1654,0,42,19245,59,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
3/27/2021,Florida,Orange County,1355921,78.435979,379,122766,3,1171,1345338,2629,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
3/27/2021,Florida,Lake County,345432,77.764706,51,26464,3,600,330774,1415,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
3/27/2021,Florida,Alachua County,266309,77.945238,28,23279,2,258,446992,1177,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
3/27/2021,Florida,Marion County,353339,75.448148,40,28918,0,916,301100,1969,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
3/27/2021,Florida,Escambia County,313249,75.153731,31,34773,1,664,270650,2153,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
3/27/2021,Florida,Levy County,40276,74.925,4,3071,0,43,33907,201,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
3/27/2021,Florida,Seminole County,462801,79.789873,108,29790,2,463,366589,1201,28.71,-81.23,893,223736,239065,51416,56748,63523,65265,63037,64753,51426,29636,16997
3/27/2021,Florida,Dixie County,16615,76.4,1,1547,0,23,16494,109,29.59,-83.19,2237,9138,7477,1656,1693,1831,1951,1870,2510,2392,1867,845
3/27/2021,New York,Kings County,2594676,80.061236,520,204955,69,7870,4692115,27676,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
3/27/2021,Florida,Washington County,24546,74.083333,3,2668,0,49,19435,136,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
3/27/2021,Florida,Okeechobee County,41275,77.055556,11,3718,0,84,48392,402,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
3/27/2021,Florida,Jefferson County,14165,76.5,1,1424,0,24,14918,75,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
3/27/2021,Florida,Monroe County,76483,79.424,30,6379,1,48,69361,268,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
3/27/2021,Florida,Collier County,372678,81.591525,68,32247,1,492,324215,1624,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
3/27/2021,Florida,Putnam County,73384,74.51875,6,6016,1,134,76006,530,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
3/27/2021,New York,Richmond County,475671,79.589216,179,55110,7,1487,1132779,5063,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
3/27/2021,Florida,Santa Rosa County,174049,77.245833,10,17697,1,278,95974,859,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
3/27/2021,Florida,Gulf County,16105,76.5,2,1912,0,41,13263,98,29.9,-85.24,1928,9447,6658,1384,1390,2170,2082,2201,2384,2252,1534,708
3/27/2021,New York,New York County,1630698,81.935021,241,98154,33,3504,4069459,13445,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
3/27/2021,Florida,Clay County,212228,77.186207,23,17303,0,325,207543,906,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
3/27/2021,Florida,Duval County,937933,75.768263,99,92243,0,1293,1083211,2064,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
3/27/2021,Florida,Pasco County,525141,76.321239,89,36060,6,687,448974,2438,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
3/27/2021,Florida,St. Lucie County,313163,77.727907,52,23865,2,576,293248,1653,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
3/27/2021,Florida,Nassau County,82925,78.216667,10,7957,1,122,92004,311,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
3/26/2021,Florida,Hardee County,27154,79.533333,2,2892,0,37,25544,221,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
3/26/2021,Florida,Holmes County,19427,74.5,1,2210,1,46,18247,88,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
3/26/2021,Florida,Nassau County,82925,78.216667,5,7947,0,121,91776,310,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
3/26/2021,Florida,Bradford County,27142,76.2,2,2913,0,53,29629,146,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
3/26/2021,Florida,Monroe County,76483,79.424,25,6349,0,48,69176,267,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
3/26/2021,Florida,Polk County,685368,77.266667,155,60589,0,1236,680551,4855,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
3/26/2021,New York,Kings County,2594676,80.061236,875,204435,70,7860,4666811,27607,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
3/26/2021,Florida,Martin County,159701,81.606452,38,11272,3,301,155780,739,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
3/26/2021,Florida,Orange County,1355921,78.435979,429,122387,3,1163,1342433,2626,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
3/26/2021,Florida,Lafayette County,8602,77.2,1,1605,0,25,8855,48,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
3/26/2021,Florida,Manatee County,385506,78.997297,116,34483,1,632,471524,1465,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
3/26/2021,Florida,Indian River County,154241,79.677778,15,11618,0,277,178454,819,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
3/26/2021,Florida,Walton County,68021,78.136364,3,7290,0,83,41456,300,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
3/26/2021,Florida,Lake County,345432,77.764706,65,26413,2,600,330307,1412,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
3/26/2021,Florida,Clay County,212228,77.186207,19,17280,1,325,207158,906,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
3/26/2021,Florida,Hernando County,186704,76.175,33,12257,2,439,139205,981,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
3/26/2021,Florida,Leon County,290965,77.575439,38,30216,0,301,334731,687,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
3/26/2021,Florida,Columbia County,69999,74.754545,13,7814,2,162,72930,459,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
3/26/2021,Florida,Duval County,937933,75.768263,121,92144,0,1287,1081163,2064,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
3/26/2021,Florida,Palm Beach County,1470344,80.354355,442,130328,4,2635,1711778,6479,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
3/26/2021,Florida,Brevard County,587769,77.314815,114,36849,2,802,394217,2176,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
3/26/2021,Florida,Escambia County,313249,75.153731,57,34742,2,663,270460,2152,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
3/26/2021,New York,Bronx County,1440625,78.238413,529,137525,57,5221,2449275,20600,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
3/26/2021,Florida,Volusia County,537868,77.039048,173,37623,3,711,442308,1982,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
3/26/2021,Florida,Okeechobee County,41275,77.055556,8,3707,1,84,48351,402,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
3/26/2021,Florida,Gilchrist County,17900,77.36,2,1485,0,37,16693,74,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
3/26/2021,Florida,Broward County,1934516,79.300597,706,211903,9,2614,2775828,9592,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
3/26/2021,Florida,Levy County,40276,74.925,12,3067,2,43,33864,201,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
3/26/2021,Florida,Jackson County,48289,74.727273,3,6050,0,154,57701,355,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
3/26/2021,Florida,Osceola County,353623,79.132353,96,39261,3,481,354889,1369,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
3/26/2021,Florida,Hendry County,41018,78.316667,4,4456,0,77,28438,334,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
